datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_GB_avg,carbon_intensity_exchange_GB_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_GB_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2019-02-09T23:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1549753200,IE,446.22,496.94,,236.74,2325,0,0,560.9,0,2885.9,entsoe.eu,74.41,20.31,81.96,18.04,,,,468.5,266.5,,153,1059,378,0,152.39,0,26.94,478.07,392.47,0,164.82,1289.01,378.11,2.45,0,1.64,,0,502,223.93,58.9,345.72,2.15,1.19,0,276.75,275.3,0.93,65,,3482,495,,,274
2019-02-10T00:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:56.415400+00:00,1549756800,IE,454.9,485.89,,282.46,2231.5,0,0,400.93,0,2632.43,entsoe.eu,76.27,20.06,80.98,19.02,,,,484,286.5,,138,1119,204,0,96.73,0,16.8,507.61,363.82,0,144.77,1294.44,204.24,1.54,0,2.48,,0,265,239.22,135.93,366.76,2.43,0.84,0,276.44,275,1.07,67.21,,3395,260,,,931
2019-02-10T01:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:33:05.629046+00:00,1549760400,IE,464.53,473.36,,354.04,2346.5,0,0,187.6,0,2534.1,entsoe.eu,77.29,21.52,78.78,21.22,,,,500,360.5,,137.5,1144,204.5,0,30.21,0,6.16,529.7,397.94,0,140.17,1223.94,204.58,0.48,0,0.92,,0,31,247.99,156.6,375.03,2.82,0.42,0,276.33,274.82,0.12,70.21,,3147,30,,,1010
2019-02-10T02:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:31:44.838095+00:00,1549764000,IE,422.22,422.62,,382.26,2563.5,0,0,5.7,0,2569.2,entsoe.eu,69.88,29.98,69.96,30.04,,,,489.5,634,,136,1099,205,0,3.49,0,0.71,491.36,634.69,0,134.92,1101.04,202.9,0.06,0,0.03,,0,0,,5.7,395.49,3.26,-0.04,0,276.21,274.61,0.24,70,,2918,0,,,1078
2019-02-10T03:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549767600,IE,373.48,373.37,,,2790,0,0,0,284.45,2505.55,entsoe.eu,60.91,39.09,60.9,39.1,,,,493,955,,136,1001.5,204.5,0,0,0,0,443.01,857.17,0,122.22,899.37,183.77,0,0,0,,0,-71,370.56,-213.45,372.95,3.58,-0.59,0,276.04,274.27,0.29,62.56,,2799,-75,,,1155
2019-02-10T04:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549771200,IE,347.97,347.94,,,2932.5,0,0,0,479.95,2452.55,entsoe.eu,56.27,43.73,56.27,43.73,,,,494.5,1142.5,,140,951,204.5,0,0,0,0,413.67,955.43,0,117.1,795.31,171.05,0,0,0,,0,-315,347.27,-164.95,348.8,3.98,-1.12,0,275.98,274.11,0.33,57.79,,2725,-316,,,1294
2019-02-10T05:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1549774800,IE,337.26,337.25,,,3064,0,0,0,638.45,2425.55,entsoe.eu,54.64,45.36,54.63,45.37,,,,495,1252.5,,137.5,975,204,0,0,0,0,391.87,991.44,0,108.86,771.87,161.51,0,0,0,,0,-496,337.27,-142.45,336.91,4.26,-1.62,0,275.86,273.83,0.38,55.44,,2692,-493,,,1453
2019-02-10T06:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549778400,IE,325.16,325.2,,,3169.5,0,0,0,626.92,2542.57,entsoe.eu,51.56,48.44,51.57,48.43,,,,541,1400,,135,889.5,204,0,0,0,0,434.08,1123.39,0,108.26,713.2,163.64,0,0,0,,0,-480,325.37,-146.93,325.32,4.37,-1.81,0,275.64,273.43,0.41,53.02,,2674,-468,,,1581
2019-02-10T07:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1549782000,IE,282.23,282.29,,,3138,0,0,0,486.73,2651.28,entsoe.eu,42.21,57.79,42.22,57.78,,,,552,1677.5,,135.5,568.5,204.5,0,0,0,0,466.42,1417.66,0,114.49,479.93,172.78,0,0,0,,0,-273,283.47,-213.72,281.54,4.72,-1.73,0,275.43,273,0.03,47.87,,2729,-269,,,1696
2019-02-10T08:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549785600,IE,258.26,257.85,327.25,,3184,0,20,0,557.77,2646.22,entsoe.eu,38.43,61.57,38.43,61.57,,,,489,1793.5,,159,538.5,204,0,0,0,0,403.9,1481.42,0,131.32,444.58,168.5,0,0,16.51,,20,-390,258.72,-167.78,257.62,5.26,-1.47,0,275.35,272.69,0.07,51.25,,2797,-396,,,1818
2019-02-10T09:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549789200,IE,297.04,296.81,327.25,,3578.5,0,30.5,0,713.45,2895.55,entsoe.eu,45.38,54.62,45.39,54.61,,,,550.5,1780,,160.5,747.5,340,0,0,0,0,441.63,1428.2,0,128.79,599.74,272.71,0,0,24.47,,30.5,-504,296.82,-209.45,297.99,5.67,-1,10,276,273.29,0.14,65,,3004,-500,,,1986
2019-02-10T10:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549792800,IE,310.58,310.52,327.25,,3821.5,0,26,0,651.98,3195.53,entsoe.eu,47.27,52.73,47.28,52.72,,,,600,1846,,156.5,761,458,0,0,0,0,498.27,1533.57,0,129.93,631.85,380.37,0,0,21.54,,26,-504,310.63,-147.97,311.84,6.56,-0.99,39.17,277.45,273.98,0.16,58,,3322,-500,,,2182
2019-02-10T11:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549796400,IE,274.18,273.93,327.25,,3873.5,0,20,0,545,3348.5,entsoe.eu,40.83,59.17,40.84,59.16,,,,553.5,2128,,155.5,585.5,451,0,0,0,0,475.97,1830.22,0,133.73,503.52,387.86,0,0,17.2,,20,-504,274.24,-41,275.22,7.77,-0.92,74.17,278.5,274.12,0.23,54,,3530,-500,,,2297
2019-02-10T12:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549800000,IE,230.61,230.22,327.25,222.65,3861,0,20,47.4,504,3424.4,entsoe.eu,34.12,65.88,34.08,65.92,,,,558,2385,,153.5,597,167.5,0,0,0,0,490.28,2104.84,0,133.8,532.04,146.01,0,0,17.43,,20,-504,230.71,47.4,222.65,8.62,-0.5,109.17,279.07,274.05,0.57,53.89,,3671,-500,,,2353
2019-02-10T13:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1549803600,IE,186.4,185.49,327.25,229.46,3959,0,20.5,0,462.68,3516.82,entsoe.eu,26.87,73.13,26.83,73.17,,,,459,2768.5,,123,443.5,165,0,0,0,0,405.64,2445.2,0,108.66,393.85,145.41,0,0,18.06,,20.5,-445,186.27,-17.68,193.11,8.88,-0.31,274.17,279.36,274.13,0.59,46.56,,3807,-441,,,2348
2019-02-10T14:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549807200,IE,179.42,178.48,327.25,,3944.5,0,25,0,566.95,3402.55,entsoe.eu,25.91,74.09,25.91,74.09,,,,424,2788,,128,439.5,165,0,0,0,0,363.44,2389.8,0,109.73,376.72,141.43,0,0,21.43,,25,-500,179.42,-66.95,179.53,8,-0.67,249.17,279.37,274.58,1.22,44.71,,3723,-497,,,2313
2019-02-10T15:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549810800,IE,194.07,193.14,327.25,,3942.5,0,30.5,0,688.15,3284.85,entsoe.eu,29.58,70.42,29.6,70.4,,,,382.5,2606,,160.5,628,165.5,0,0,0,0,316.18,2155.24,0,132.72,518.6,136.85,0,0,25.25,,30.5,-504,194.1,-184.15,196.13,7.87,-0.76,235,279.4,274.92,1.59,41.28,,3640,-500,,,2313
2019-02-10T16:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549814400,IE,224.05,223.38,327.25,,4095,0,26,0,777.27,3343.72,entsoe.eu,34.91,65.09,34.91,65.09,,,,461,2498.5,,158,812,165.5,0,0,0,0,374.11,2027.21,0,128.2,658.83,134.28,0,0,21.1,,26,-504,224.02,-273.27,223.94,7.58,-1.56,209.17,279.47,275.38,1.72,50,,3640,-500,,,2341
2019-02-10T17:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549818000,IE,230.39,229.75,327.25,,4327,0,24.5,0,749.08,3602.43,entsoe.eu,35.4,64.6,35.39,64.61,,,,546,2610.5,,176.5,829,165,0,0,0,0,452.46,2160.79,0,146.1,686.27,136.54,0,0,20.27,,24.5,-504,230.08,-245.07,229.47,7.13,-2.35,179.17,279.31,275.63,1.78,70,,3830,-500,,,2345
2019-02-10T18:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549821600,IE,249.21,248.77,327.25,,4544,0,25.5,0,644.2,3925.3,entsoe.eu,38.22,61.78,38.22,61.78,,,,651.5,2613,,184.5,929.5,165.5,0,0,0,0,559.65,2244.64,0,158.49,798.45,142.17,0,0,21.9,,25.5,-441,249.36,-203.2,248.95,6.83,-3.12,149.33,279.12,275.88,1.84,86.14,,4200,-431,,,2279
2019-02-10T19:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549825200,IE,251.01,250.68,327.25,,4488.5,0,19.5,0,697.23,3810.78,entsoe.eu,38.61,61.39,38.61,61.39,,,,646,2554.5,,193.5,929.5,165,0,0,0,0,546.05,2159.38,0,163.58,785.78,139.49,0,0,16.49,,19.5,-504,251.01,-193.22,251,6.54,-3.7,0,279.07,276.05,0.02,70,,4179,-500,,,2129
2019-02-10T20:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1549828800,IE,257.96,257.35,327.25,337.15,4271,0,20.5,0,486.73,3804.78,entsoe.eu,39.53,60.47,39.46,60.54,,,,643,2393.5,,184,885.5,165,0,0,0,0,569.69,2120.06,0,162.58,788.45,145.89,0,0,18.11,,20.5,-444,257.85,-42.73,271.25,5.8,-4.14,0,279.1,276.34,0.03,61.3,,4046,-443,,,1940
2019-02-10T21:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1549832400,IE,261.08,259.51,327.25,355.87,3934.5,0,86,0,503.95,3516.55,entsoe.eu,39.23,60.77,39.19,60.81,,,,588.5,2185.5,,173,822.5,165,0,0,0,0,514.44,1910.67,0,151.09,721.18,144.09,0,0,75.07,,86,-460,260.21,-43.95,280.56,5.15,-3.98,0,278.86,276.46,0.04,59.81,,3874,-454,,,1725
2019-02-10T22:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549836000,IE,253.75,253.31,327.25,,3490,0,20.5,0,345.35,3165.15,entsoe.eu,38.14,61.86,38.14,61.86,,,,532.5,1991.5,,159.5,641,165.5,0,0,0,0,480.13,1795.53,0,143.81,578,149.21,0,0,18.48,,20.5,-230,254.31,-115.35,252.36,4.75,-3.83,0,278.68,276.65,0.04,51,,3582,-226,,,1486
2019-02-10T23:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549839600,IE,237.62,237.12,327.25,374.1,3171.5,0,18.5,0,125.9,3064.1,entsoe.eu,34.91,65.09,34.92,65.08,,,,527.5,1903,,154.5,540,46.5,0,0,0,0,507.43,1827.94,0,148.56,519.02,43.38,0,0,17.78,,18.5,-70,238.51,-55.9,238.87,4.28,-3.7,0,278.6,276.86,0.04,48.31,,3425,-61,,,1205
2019-02-11T00:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549843200,IE,249.47,249.45,,,2998,0,0,0,60.98,2937.03,entsoe.eu,38.65,61.35,38.64,61.36,,,,478.5,1681.5,,158,680,0,0,0,0,0,468.74,1647.19,0,154.78,666.31,0,0,0,0,,0,-10,249.33,-50.98,248.61,3.72,-3.51,0,278.51,276.96,0.04,50.11,,3338,-13,,,1232
2019-02-11T01:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549846800,IE,293.9,293.91,,,2916.5,0,0,0,25.38,2891.12,entsoe.eu,47.06,52.94,47.06,52.94,,,,502,1388,,156,870.5,0,0,0,0,0,497.61,1375.97,0,154.64,862.91,0,0,0,0,,0,-1,281.2,-24.38,295.58,3.16,-3.2,0,278.33,276.89,0,55.94,,3078,0,,,932
2019-02-11T02:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549850400,IE,344.88,344.04,,367.48,2708,0,0,100.83,0,2808.82,entsoe.eu,55.02,44.97,54.65,45.35,,,,578.5,1070.5,,157.5,901.5,0,0,0.47,0,0.08,592.49,1105.4,0,157.53,952.86,0,0.01,0,0,,0,0,,100.83,367.48,2.8,-2.77,0,278.09,276.74,0,55.94,,2909,0,,,670
2019-02-11T03:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:31:44.838095+00:00,1549854000,IE,362.89,362.81,,363.71,2492.5,0,0,227.82,0,2720.32,entsoe.eu,58.37,41.13,57.81,42.19,,,,559.5,896,,155.5,881.5,0,0,13.51,0,2.46,587.81,960.16,0,156.21,999.93,0.03,0.21,0,0,,0,0,,227.82,363.71,2.95,-2.6,0,277.69,276.18,0,58.07,,2803,0,,,466
2019-02-11T04:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:55.963706+00:00,1549857600,IE,372.56,370.97,,391.28,2485.5,0,0,211.43,0,2696.93,entsoe.eu,60.13,39.15,59.3,40.7,,,,565.5,855,,156.5,908.5,0,0,19.36,0,3.38,592.29,895,0,157.55,1028.98,0.05,0.31,0,0,,0,0,,211.43,391.28,2.74,-2.06,0,277.36,275.86,0,56.53,,2751,0,,,316
2019-02-11T05:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:33:05.629046+00:00,1549861200,IE,407.82,409.86,,393.43,2338,0,0,331.1,0,2669.1,entsoe.eu,67.04,31.32,66.42,33.58,,,,565.5,629,,156,987.5,0,0,43.7,0,7.56,600.2,669.52,0,158.78,1188.42,0.1,0.74,0,0.08,,0,25,266.84,306.1,403.76,2.5,-1.53,0,277.03,275.5,0,62.33,,2741,22,,,205
2019-02-11T06:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549864800,IE,433.46,435.45,327.25,400.88,2516,0,13.5,96.95,0,2626.45,entsoe.eu,71.25,28.23,71.14,28.86,,,,618,560.5,,156,1181.5,0,0,13.82,0,2.88,625.1,568.18,0,156.8,1245.9,0.01,0.2,0,13.54,,13.5,34,315.96,62.95,439.11,2.22,-0.98,0,276.79,275.26,0,67.93,,2859,0,,,132
2019-02-11T07:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549868400,IE,453.04,461.7,327.25,369.16,2586.5,0,25.5,228.78,0,2840.78,entsoe.eu,75.28,23.33,75.96,24.04,,,,646.5,445,,157.5,1337.5,0,0,39.59,0,11.22,659.75,459.43,0.28,162.9,1478.4,0.03,0.36,0,28.82,,25.5,181,342,47.77,472.05,1.91,-0.39,0,276.65,275.16,0,68.01,,3313,94,,,87
2019-02-11T08:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:32:55.936672+00:00,1549872000,IE,464.07,486.71,327.25,392.86,2478.5,0,116,565.15,0,3159.65,entsoe.eu,76.69,20.72,77.91,22.09,,,,632.5,301.5,,155.5,1389,0,0,82.11,0,23.56,676.92,327.41,10.54,166.63,1744.73,0.1,1.26,0,126.39,,116,364,342.93,201.15,483.22,1.53,0.17,0,276.52,275.09,0,77.93,,3901,318,,,67
2019-02-11T09:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:31:44.838095+00:00,1549875600,IE,473.63,508.91,327.25,383.67,2359.5,0,124.5,722.85,0,3206.85,entsoe.eu,78.29,18.33,81.08,18.92,,,,632,189.5,,157,1381,0,0,108.51,0,32,686.3,212.86,30.86,171.49,1822.62,0.22,1.45,0,140.54,,124.5,535,347.66,187.85,486.23,1.17,0.64,10,277.28,275.93,0,110.44,,3997,513,,,75
2019-02-11T10:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-15T01:32:55.936672+00:00,1549879200,IE,469.9,508.16,327.25,382.53,2326.5,0,159.5,758.15,0,3244.15,entsoe.eu,76.95,19.81,79.57,20.43,,,,627,174.5,,174,1351,0,0,105.37,0,35.13,687.22,194.18,54.22,186.99,1807.79,0.25,0.99,0,172.01,,159.5,536,341.33,222.15,481.92,0.98,1.19,32.5,278.76,276.93,0,115.64,,4118,530,,,107
2019-02-11T11:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:55.963706+00:00,1549882800,IE,470.23,503.52,327.25,386.57,2363,0,80,803.45,0,3246.45,entsoe.eu,78.41,18.21,81.36,18.64,,,,635,201,,174.5,1352.5,0,0,109.56,0,38.81,702.89,224.78,60.99,183.25,1841.14,0.25,1.35,0,83.44,,80,536,341.26,267.45,477.36,1.06,1.8,64.17,279.99,277.49,0,106.43,,4154,530,,,149
2019-02-11T12:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:31:44.838095+00:00,1549886400,IE,462.36,489.88,327.25,381.39,2428,0,20.5,791.05,0,3239.55,entsoe.eu,78.26,18.37,81.27,18.73,,,,628,264,,174,1362,0,0,108.96,0,38.95,688.92,292.45,58.92,181.94,1845.05,0.24,1.22,0,22.91,,20.5,536,341.3,255.05,465.65,1.18,2.54,94.5,280.88,277.92,0,141.48,,4173,530,,,202
2019-02-11T13:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:56.415400+00:00,1549890000,IE,448.23,473.78,327.25,365.41,2481,0,17.5,739.73,0,3238.22,entsoe.eu,75.88,20.69,78.67,21.33,,,,619.5,342.5,,173,1346,0,0,110.81,0,38.91,664.9,377.75,52.9,180.26,1790.59,0.25,1.56,0,20.29,,17.5,536,339.01,203.72,434.89,1.32,3.26,283.33,281.5,278.29,0,67.45,,4203,530,,,269
2019-02-11T14:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:33:05.629046+00:00,1549893600,IE,432.49,451.77,,360.37,2615,0,0,699.2,0,3314.2,entsoe.eu,73.42,23.2,75.54,24.46,,,,618.5,466,,173.5,1357,0,0,112.14,0,38.65,660.32,506.86,39.87,180.6,1770.71,0.26,1.89,0,2.91,,0,536,346.1,163.2,407.24,1.37,3.82,275.83,281.82,278.62,0.01,60.19,,4116,530,,,352
2019-02-11T15:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:32:55.936672+00:00,1549897200,IE,417.7,426.55,,369.47,2778,0,0,509.73,0,3287.72,entsoe.eu,70.6,26.81,71.26,28.74,,,,618,623.5,,175,1361.5,0,0,85.15,0,29.56,650.36,648.84,19.39,180.82,1669.45,0.12,1.29,0,2.74,,0,415,359.49,94.72,413.17,1.29,4.2,231.67,281.71,278.75,0.08,62.55,,4163,409,,,452
2019-02-11T16:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:56.415400+00:00,1549900800,IE,394.58,397.12,327.25,374.21,3003,0,7,345.7,0,3355.7,entsoe.eu,66.19,31.94,66.01,33.99,,,,622,824,,192,1365,0,0,62.84,0,21.48,643.34,837.37,3.63,198.53,1576.46,0.13,1.06,0,10.87,,7,315,369.03,30.7,413.89,0.91,4.31,207.5,281.4,278.9,0.1,80.03,,4212,311,,,570
2019-02-11T17:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1549904400,IE,372.31,372.96,327.25,374.53,3206.5,0,58.5,219.72,0,3484.72,entsoe.eu,61.24,37.63,60.83,39.17,,,,627.5,1028,,193,1358,0,0,39.56,0,13.74,640.83,1036.11,0.06,198.51,1492.3,0.1,0.67,0,62.84,,58.5,208,372.05,11.72,392.26,0.52,4.32,178.33,280.66,278.82,0.1,101.92,,4391,205,,,726
2019-02-11T18:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:32:55.936672+00:00,1549908000,IE,348.94,348.04,327.25,393.63,3453,0,137.5,136.32,0,3726.82,entsoe.eu,56.13,43.64,55.54,44.46,,,,624,1265.5,,193,1370.5,0,0,8.9,0,3.12,637.42,1289.66,0,194.35,1454.11,0.02,0.16,0,139.08,,137.5,39,370.84,97.33,402.76,0.26,4.5,150.83,279.82,278.55,0.1,114.2,,4747,41,,,918
2019-02-11T19:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:32:55.936672+00:00,1549911600,IE,337.6,337.62,327.25,369.95,3596,0,71,18,57.45,3627.55,entsoe.eu,55.02,44.89,54.96,45.04,,,,626,1386,,194.5,1389.5,0,0,3.28,0,1.12,617.36,1365,0,191.93,1378.5,0.01,0.06,0,70.29,,71,18,369.95,-57.45,336.43,0.23,4.85,0,279.54,278.44,0,84.36,,4661,15,,,1099
2019-02-11T20:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549915200,IE,329.18,329.18,327.25,,3697,0,27,0,234.3,3489.7,entsoe.eu,54.36,45.64,54.35,45.65,,,,619,1477,,196,1405,0,0,0,0,0,579.77,1383.71,0,183.73,1317.1,0,0,0,25.39,,27,-147,329,-87.3,329.05,0.31,5.23,0,279.42,278.4,0,59.21,,4470,-150,,,1254
2019-02-11T21:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1549918800,IE,306.69,306.63,327.25,323.25,3703,0,25,0,353.43,3374.57,entsoe.eu,50.67,49.33,50.7,49.3,,,,567,1636.5,,176.5,1323,0,0,0,0,0,513.69,1482.37,0,159.66,1196.31,0,0,0,22.54,,25,-299,307.27,-54.42,309.53,0.28,5.49,0,279.44,278.48,0,50.42,,4242,-295,,,1395
2019-02-11T22:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1549922400,IE,285.81,285.49,327.25,305.95,3448.5,0,19.5,0,229.15,3238.85,entsoe.eu,47.37,52.63,47.35,52.65,,,,479,1652.5,,154,1163,0,0,0,0,0,447.01,1542.9,0,143.48,1087.29,0,0,0,18.17,,19.5,-156,286.16,-73.15,285.9,0.52,5.87,0,279.57,278.58,0,49.09,,3896,-154,,,1539
2019-02-11T23:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1549926000,IE,226.01,225.55,327.25,209.12,3196,0,24,15.72,54,3181.72,entsoe.eu,35.29,64.71,35.33,64.67,,,,421.5,1925.5,,133,716,0,0,0,0,0,415.83,1905.68,0,129.9,706.86,0,0,0,23.46,,24,-54,226.65,15.72,219.89,0.71,6.16,0,279.76,278.73,0,53.28,,3643,-55,,,1676
2019-02-12T00:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549929600,IE,200.9,199.62,327.25,199.25,2949.5,0,30,200.32,276,2903.82,entsoe.eu,31.5,68.5,31.45,68.55,,,,320.5,1879,,133.5,616.5,0,0,0,0,0,312.33,1839.85,0,121.9,602.32,0,0,0,27.42,,30,-276,199.69,200.32,199.25,0.94,6.45,0,280.12,279.02,0.02,50.58,,3433,-278,,,1812
2019-02-12T01:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549933200,IE,180.57,179.14,,203.81,3214,0,0,200.75,492,2922.75,entsoe.eu,29.38,70.62,29.17,70.83,,,,271.5,2143.5,,133,666,0,0,0,0,0,250.87,1950.16,0,113.83,607.89,0,0,0,0,,0,-492,180.67,200.75,203.81,1.19,6.56,0,280.57,279.38,0.03,42.27,,3169,-491,,,1941
2019-02-12T02:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549936800,IE,169.6,167.46,,198.08,3219,0,0,243.5,504,2958.5,entsoe.eu,27.88,72.12,27.59,72.41,,,,232,2198.5,,132.5,656,0,0,0,0,0,219.97,2020.34,0,113.21,604.99,0,0,0,0,,0,-504,169.68,243.5,198.08,1.48,6.61,0,281,279.79,0.07,42.27,,3006,-500,,,2060
2019-02-12T03:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1549940400,IE,172.66,169.97,,212.21,3175,0,0,216.57,504,2887.57,entsoe.eu,28.55,71.45,28.16,71.84,,,,226.5,2146.5,,134.5,667.5,0,0,0,0,0,213.38,1948.63,0,114.51,611.06,0,0,0,0,,0,-504,172.68,216.57,212.21,1.76,6.73,0,281.52,280.3,0.07,36.38,,2881,-500,,,2143
2019-02-12T04:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1549944000,IE,174.88,172.39,,211.9,3138.5,0,0,210.97,504,2845.47,entsoe.eu,29.01,70.99,28.66,71.34,,,,224,2104.5,,134.5,675.5,0,0,0,0,0,210.22,1905.62,0,114.26,615.37,0,0,0,0,,0,-504,174.88,210.97,211.9,1.93,6.73,0,281.84,280.57,0.1,32.5,,2828,-500,,,2176
2019-02-12T05:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1549947600,IE,187.68,186.08,,216.18,3200,0,0,179.53,504,2875.53,entsoe.eu,30.24,69.76,29.97,70.03,,,,300.5,2108,,133,658.5,0,0,0,0,0,272.78,1892.72,0,113.16,596.86,0,0,0,0,,0,-504,187.68,179.53,216.18,2.21,6.7,0,282.19,280.87,0.14,36.38,,2830,-500,,,2163
